url,title,published_date
https://posfie.com/@whirlpool/p/VjCuBrH,真面目に研究しているのに、また社会学が理不尽に叩かれていてつらい,2021-01-30T19:35:21+09:00
https://posfie.com/@jmaieh/p/TzcZoeX,『AKIRA』の金田のバイクのシーンをオマージュした作品たち,2020-03-10T04:42:28+09:00
https://posfie.com/@CookDrake/p/Kv0H1rb,"知らないものは選べないー""田舎""から東大へ進学した経験からの考察とその反応",2018-04-25T19:05:29+09:00
https://posfie.com/@NET_108/p/BH2jdMd,令和版・ネット論客108星爆誕,2020-02-19T07:16:51+09:00
https://posfie.com/@light_snow/p/WEMYjLI,【閲覧注意】keybow異世界への旅まとめ（アーカイブ）,2020-07-02T22:39:49+09:00
https://posfie.com/@Count_Down_000/p/ZlumJZc,スピリチュアル市場のニーズ「努力もしたくないし責任も取りたくないが、一発逆転で変身して他人を見下したい。」,2020-10-15T06:55:26+09:00
https://posfie.com/@Kuro_udo/p/gxtlP37,近年の失礼クリエイター（※マナー講師）による失礼事項の急増は、航空業界のローカルルールがCA出身のマナー講師によって外に出たことによる事象だった？,2020-10-16T13:27:02+09:00
https://posfie.com/@ord_realdgame/p/qhiTe3L,料理講習に来た人がキャベツとレタスの区別がつかないレベルで、話を聞いてみると色んな事が見えてきた,2020-10-07T10:11:29+09:00
https://posfie.com/@enjoy_enjo_/p/EvkdZb1,カラー公式や山下いくと氏らが貴重な資料を蔵出し！『新世紀エヴァンゲリオン』25周年のツイートいろいろ,2020-10-04T23:13:58+09:00
https://posfie.com/@tanotanoyyy/p/7SliyZC,異世界転生烈海王,2020-10-02T02:10:39+09:00
https://posfie.com/@YZNlfuMP8Vbaaoj/p/4acprs2,"映画や漫画でお馴染みな「師匠キャラ」の""ルーツ""はどこにあるのだろうか？",2020-10-01T07:00:56+09:00
https://posfie.com/@habaneroP/p/KYtLNIz,「あんたはここでふゆと死ぬのよ百人一首」成立の過程と美しい解釈の数々（随時更新）,2020-09-26T21:08:32+09:00
https://posfie.com/@ugumi/p/YcdbphI,飯田譲治さんが語る『沙粧妙子 - 最後の事件 -』,2010-05-03T15:35:56+09:00
https://posfie.com/@cha_ko/p/uQ9jPMC,●同人サークルと同人誌に対価があることの成り立ちと歴史の話,2016-01-24T13:59:05+09:00
https://posfie.com/@cu6gane/p/MgGcaen,「初参加で一部も売れなかった」の人のまとめが何のレポにもなってなかったので、サークル初参加のエピソードやアドバイスを集めてみた。,2019-01-08T23:30:10+09:00
https://posfie.com/@fushunia/p/88KKXAL,増川宏一氏の日本将棋「中国南岸の貿易港経由」伝来説を裏付ける史料ついに発見！？東南アジアから海のシルクロードで伝わった？,2019-09-01T21:53:32+09:00
https://posfie.com/@ElekiTan/p/wO9zye0,あなたと私の「#推しJIS規格」,2020-09-02T23:46:58+09:00
https://posfie.com/@plalayout/p/WlT6bQm,プラレール のルーツを探るツイート群(2020/8/12のちゃぶ台返し事件),2020-08-13T15:18:38+09:00
https://posfie.com/@nappasan/p/Ic2Oqu5,ドラえもんの謎画像の起源に迫る（情報求む）,2020-08-31T04:22:29+09:00
https://posfie.com/@AKIHABARA2013/p/Bp6iZDp,国会図書館に同人誌を寄贈したら著者に訴えると言われた話,2020-08-28T19:17:28+09:00
https://posfie.com/@NET_108/p/VFnvgBg,至上最強のアカウント決定戦,2020-02-28T05:21:05+09:00
https://posfie.com/@mototchen/p/yiC3gNR,ドラえもんなど長命なマンガに登場する大人世代の幼少期が戦中からバブル時代に設定変更すること,2020-08-01T14:51:26+09:00
